"study_id","study_short","evidence_layer","evidence_unit","unit_id","unit_label","functional_class","compartment","module_family","donor_class","donor_label","host_score","symbiont_score","other_score","dominance_margin","alpha_localization","source_table","source_sheet","row_ref","extractability","priority_tier","notes"
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Spirochaetes_Treponema_primitia_ZAS-2","Spirochaetes_Treponema_primitia_ZAS-2","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Spirochaetes","","","20","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Spirochaetes_Treponema_primitia_ZAS-2","direct","A","Observed sister-group frequency=20.000000; randomized expectation=24.240000; delta=-4.240000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Spirochaetes_Treponema_succinifaciens_DSM_2489","Spirochaetes_Treponema_succinifaciens_DSM_2489","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Spirochaetes","","","7","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Spirochaetes_Treponema_succinifaciens_DSM_2489","direct","A","Observed sister-group frequency=7.000000; randomized expectation=15.050000; delta=-8.050000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Fervidobacterium_nodosum_Rt17-B1","Thermotogae_Fervidobacterium_nodosum_Rt17-B1","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","10","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Fervidobacterium_nodosum_Rt17-B1","direct","A","Observed sister-group frequency=10.000000; randomized expectation=19.220000; delta=-9.220000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Fervidobacterium_pennivorans_DSM_9078","Thermotogae_Fervidobacterium_pennivorans_DSM_9078","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","11","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Fervidobacterium_pennivorans_DSM_9078","direct","A","Observed sister-group frequency=11.000000; randomized expectation=20.950000; delta=-9.950000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Kosmotoga_olearia_TBF_1951","Thermotogae_Kosmotoga_olearia_TBF_1951","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","10","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Kosmotoga_olearia_TBF_1951","direct","A","Observed sister-group frequency=10.000000; randomized expectation=18.170000; delta=-8.170000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Marinitoga_piezophila_KA3","Thermotogae_Marinitoga_piezophila_KA3","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","8","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Marinitoga_piezophila_KA3","direct","A","Observed sister-group frequency=8.000000; randomized expectation=17.400000; delta=-9.400000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Mesotoga_prima_MesG1Ag42","Thermotogae_Mesotoga_prima_MesG1Ag42","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","14","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Mesotoga_prima_MesG1Ag42","direct","A","Observed sister-group frequency=14.000000; randomized expectation=24.660000; delta=-10.660000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Petrotoga_mobilis_SJ95","Thermotogae_Petrotoga_mobilis_SJ95","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","9","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Petrotoga_mobilis_SJ95","direct","A","Observed sister-group frequency=9.000000; randomized expectation=19.070000; delta=-10.070000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermosipho_africanus_TCF52B","Thermotogae_Thermosipho_africanus_TCF52B","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","10","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermosipho_africanus_TCF52B","direct","A","Observed sister-group frequency=10.000000; randomized expectation=19.910000; delta=-9.910000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermosipho_melanesiensis_BI429","Thermotogae_Thermosipho_melanesiensis_BI429","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","10","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermosipho_melanesiensis_BI429","direct","A","Observed sister-group frequency=10.000000; randomized expectation=19.950000; delta=-9.950000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermotoga_lettingae_TMO","Thermotogae_Thermotoga_lettingae_TMO","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","14","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermotoga_lettingae_TMO","direct","A","Observed sister-group frequency=14.000000; randomized expectation=21.250000; delta=-7.250000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermotoga_maritima_MSB8","Thermotogae_Thermotoga_maritima_MSB8","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","12","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermotoga_maritima_MSB8","direct","A","Observed sister-group frequency=12.000000; randomized expectation=20.390000; delta=-8.390000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermotoga_naphthophila_RKU-10","Thermotogae_Thermotoga_naphthophila_RKU-10","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","12","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermotoga_naphthophila_RKU-10","direct","A","Observed sister-group frequency=12.000000; randomized expectation=19.510000; delta=-7.510000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
"KU2015","Ku_2015","taxon_occurrence_enrichment","prokaryotic_taxon","Thermotogae_Thermotoga_neapolitana_DSM_4359","Thermotogae_Thermotoga_neapolitana_DSM_4359","transition","global_donor_frequency","ku2015_sister_group_occurrence","other","Thermotogae","","","13","","","SuppTable8_SisterGroupFreq.xlsx","Occurrence in sister group","Thermotogae_Thermotoga_neapolitana_DSM_4359","direct","A","Observed sister-group frequency=13.000000; randomized expectation=21.300000; delta=-8.300000. For Ku 2015 frequency rows, functional_class is an architectural donor-side mapping (host-like archaeal signal -> scaffold, alphaproteobacterial signal -> injection, other prokaryotic signal -> transition)."
